drug	disease	label
C24H32O4	Veillonellaceae_family	0
C17H19N3O3S	Enterobacter_cloacae_subsp._cloacae_NCTC_9394	0
C32H52Br2N4O4	Caulobacteraceae	0
C54H92O23	Streptococcus_thermophilus	0
C22H28N4O6	Parabacteroides_johnsonii_DSM18315	0
C25H28N8O2	Pseudomonas_putida	0
C9H9Cl2N3	Enterococcus_faecalis_(Streptococcus_faecalis)	0
C17H15N5O	Burkholderiales_Order	0
C42H70O12	Chromatiaceae	0
C39H54N6O8S	Faecalibacterium	0
C15H12O4	Bacteroidia	0
C28H41N3O3	Clostridium_butyricum_E4	0
C27H34I2N4	Enterobacter_cloacae	0
C11H12N4O3S	Actinobacteria	0
C24H31N3O	Hyphomicrobium	0
C13H12N2O5S	Vibrio	0
C35H36ClNO3S	Clostridium_spiroforme_DSM1552	0
C25H28N8O2	Enterobacter	0
C24H26N2O4	Dialister	0
C26H28ClNO	Actinomyces_sp._oral_taxon_17_	0
C28H44ClNO3S	Dorea	0
C8H15N7O2S3	Rhodospirillaceae	0
C8H17NO5	Lactobacillaceae	0
C17H21ClN2S	Lactococcus_garvieae	0
C26H29NO	Enterobacter_aerogenes_KCTC_2190	0
C14H14N8O4S3	Faecalibacterium_cf._prausnitzii_KLE1255	0
C11H12N2S	Caulobacteraceae	0
C12H14N4O2S	Clostridium_cocleatum	0
C41H76N2O15	Proteobacteria	0
C11H12N4O3S	Chromatiaceae	0
C21H25N5O8S2	Porphyromonas_uenonis_60-3	0
C21H23BrFNO2	Ruminococcaceae_Family	0
C39H54N6O8S	Salmonella_enterica_subsp._arizonae_serovar_62:z4,z23:-_str._RSK2980	0
C21H20Cl2O3	Deltaproteobacteria	0
C22H28N2O11	Mycoplasma	0
C22H25ClN2O8	Planctomycetia	0
C22H14Cl2I2N2O2	Pantoea_ananatis_LMG_5342	0
C15H11N2NaO2	Streptococcus_pyogenes	0
C20H15F3N4O3	Butyricimonas	0
C27H30ClNO11	Oxalobacteraceae	0
C13H17ClN4O6	Sutterella_sp.	0
C20H17F2N3O3	Firmicutes	0
C22H19N3O4	Corynebacterium_lipophiloflavum_DSM_44291	0
C10H12N4O3S	Akkermansia_muciniphila_ATCC_BAA-835	0
C10H12ClN5O3	Bacillus_cereus_Species_1386	0
C21H45N3	Aeromonas	0
C9H18NO2	Parabacteroides_johnsonii_DSM18315	0
C22H27Cl3N2OS	Enterobacter_asburiae_LF7a	0
C9H7N7O2S	Bacteroides_fragilis_HMW615	0
C13H17N5O8S2	Porphyromonas	0
C15H22O5	Porphyromonas_gingivalis	0
C22H26ClN7O2S	Clostridium_botulinum_A3	0
C13H8O4	Peptostreptococcus_stomatis_DSM_17678	0
C20H28O6	Escherichia	0
C24H28N2O4S2	Clostridium_carboxidivorans_P7	0
C40H50N4O6S2	Shigella	0
C46H58N4O9	Bacteroides_fragilis_HMW610	0
C19H12O8	Enterobacter_cloacae_subsp._cloacae_NCTC_9394	0
C21H32N2O	Escherichia_coli_ED1a	0
C22H23ClN2O2	Bacteroidia	0
C17H18F3NO	Micrococcaceae	0
C21H45N3	Klebsiella_oxytoca_KCTC_1686	0
C18H14F4N2O4S	Campylobacter_hominis_ATCC_BAA-381	0
C21H29NO4S	Eubacterium_hallii_DSM3353	0
C25H31N3O6	Slackia_heliotrinireducens_DSM_20476	0
C8H6ClF3N2OS	Bifidobacteriales	0
C21H23NO4S	Vibrio_furnissii_CIP_102972	0
C24H24ClN3O6S	Bifidobacterium_longum_subsp._Infantis_CCUG52486	0
C27H37FO6	Escherichia_coli_BL21(DE3)	0
C25H28N8O2	Sphingomonas	0
C13H18Cl2N2O2	Enterobacteriaceae	0
C40H50N4O6S2	Gordonibacter	0
C25H37NO4	Bifidobacterium_longum_subsp._infantis	0
C18H22Cl2N2	Tannerella	0
C27H22Cl2N4	Oscillospira	0
C20H22N8O5	Streptococcus_sanguinis_species_1301	0
C27H44O	Enterobacter_lignolyticus_SCF1	0
C26H28N2	Lactococcus	0
C17H14F3N3O2S	Alkaliphilus_metalliredigens_QYMF	0
C23H20F2N2O4	Alkaliphilus_metalliredigens_QYMF	0
C29H39N5O8	Streptococcus_thermophilus_JIM_8232	0
C14H18N2O5	Clostridium_difficile_120	0
C26H22ClF3N2O3	Providencia_stuartii_ATCC25827	0
C8H11NO5S	Proteobacteria	0
C11H15NO2	Clostridium_butyricum_E4	0
C32H40ClNO4	Escherichia	0
C17H36N4O14S	Bifidobacterium_dentium_Species_1678	0
C14H10F3NO2	Serratia_proteamaculans_568	0
C19H12O6	Prevotella_oris_Species_838	0
C7H5NO3S	Comamonas	0
C27H23N5O4	Enterococcus_casseliflavus_EC1_	0
C22H18N2	Bifidobacterium_adolescentis_ATCC_15703	0
C17H17Cl2N	Collinsella_intestinalis_DSM13280	0
C20H20N6O9S	Odoribacter	0
C17H17ClN6O3	Rikenellaceae	0
C17H15N5O	Alphaproteobacteria	0
C20H16N2O4	Parabacteroides_merdae	0
C19H21ClF3NO2	Fusobacterium	0
C27H29N5O6S	Lactobacillus_fermentum_CECT_5716	0
C22H21N8O8PS4	Verrucomicrobia_Phylum	0
C24H29N5O3	Bacteroidaceae	0
C42H70O12	Veillonella	0
C17H17ClN6O3	Akkermansia	0
C21H20O10	Gemmatimonadetes	0
C7H11N3O3	Tenericutes	0
C22H32O3	Bacteroides_fragilis	0
C13H18ClN3O4S2	Anaerotruncus_colihominis_DSM17241	0
C8H12N4O5	Cetobacterium	0
C21H23ClFNO2	Blautia_Genus	0
C21H41N5O11	Mycoplasma	0
C23H36Cl3N3O3	Clostridium_leptum	0
C10H13N5O4S	Dickeya_dadantii_Ech703	0
C6H13NO3S	Ruminococcus	0
C12H21N	Marvinbryantia_formatexigens_DSM_14469	0
C23H32O3	Alistipes_indistinctus	0
C6H8N2O2S	Weissella_cibaria_KACC_11862	0
C22H19NO4	Bifidobacterium_dentium_Species_1678	0
C24H29ClO4	Lactobacillus_paracasei_Species_1578	0
C18H18N8O7S3	Blautia_obeum	0
C43H74N2O14	Bacteroides	0
C15H14N2Na2O6S2	Streptococcus_thermophilus_JIM_8232	0
C7H6O5	Lactobacillus_reuteri_CF48-3A_BEI_HM-102	0
C10H13N5O5	Clostridioides_difficile	0
C23H36Cl3N3O3	Klebsiella_pneumoniae_342	0
C4H3FN2O2	Eubacterium_eligens	0
Pb	Parabacteroides_merdae	0
C18H27N3O6S	Ruminococcus_sp._5_1_39BFAA	0
C17H20ClNO3	Slackia_exigua_ATCC_700122	0
C21H20O6	Corynebacterium_resistens_DSM_45100	0
C16H17N3O7S2	Serratia_marcescens	0
C13H17N5O8S2	Clostridium_ramosum_DSM1402	0
C10H11F3N2O5	Prevotella	0
C21H34ClN3O5S	Bifidobacterium_bifidum_Species_1678	0
C23H36Cl3N3O3	Sutterella_sp.	0
C27H23N5O4	Actinomyces_sp._oral_taxon_17_	0
C12H15NO3	Bacillus_coahuilensis_m4-4	0
C6H8N2O8	Peptostreptococcaceae	0
C10H12O	Atopostipes	0
C5H14NO+	Bacteroides_caccae	0
C9H14ClNO3	Citrobacter_rodentium_ICC168	0
C22H25N5O2	Christensenellaceae	0
C19H20N2O3S	Citrobacter_freundii	0
C23H27Cl2N3O2	Photorhabdus_luminescens_subsp._laumondii_TTO1	0
C33H30N4O2	Desulfotalea_psychrophila_LSv54	0
C54H92O23	Bacteroides_eggerthii	0
C17H19NO3	Legionella	0
C15H21N3O3S	Odoribacter	0
C19H16O4	Clostridium_ramosum_DSM1402	0
C14H16N2O2	Pediococcus	0
C23H39NO4	Prevotella	0
C12H14N4O2S	Escherichia_coli_BL21(DE3)	0
C24H28N2O3	Staphylococcaceae	0
C19H19N7O6	Bacteroides_clarus_YIT_12056	0
C33H30N4O2	Enterobacter_cloacae_subsp._cloacae_NCTC_9394	0
C70H76N10O16	Adlercreutzia_equolifaciens	0
C8H15N3O7	Klebsiella_pneumoniae_342	0
C14H14N8O4S3	Clostridium_scindens	0
C18H35ClN2O6S	Citrobacter_amalonaticus	0
C4HF9O3S	Escherichia_coli_BL21(DE3)	0
C26H28N2	Bacteroides_stercoris_ATCC43183	0
C23H27FN4O2	Enterococcus_faecalis_(Streptococcus_faecalis)	0
C9H8N4O5	Clostridium_botulinum_C_str._Eklund	0
C12H15NO3	Morganella_morganii	0
C23H30O3	Mollicutes	0
C4H8Cl3O4P	Oxalobacteraceae	0
C24H21F2NO3	Clostridium_carboxidivorans_P7	0
C19H25ClN2S	Gilliamella_apicola	0
C19H21NO4	Butyricimonas	0
C33H40N2O9	Clostridium_botulinum_BKT015925	0
C15H23N3O4S	Clostridium_botulinum_E1	0
C18H18F3NO4	Bifidobacterium_adolescentis_L2-32	0
C18H37N5O9	Enterobacter_cancerogenus_ATCC35316	0
C18H27NO3	Bacteroides_fragilis_HMW610	0
C25H29N3O2	Collinsella_aerofaciens_ATCC25986	0
C26H28Cl2F2N2	Vibrio	0
C20H23N5O6S	Clostridium_sticklandii_Species_186831	0
C18H14F4N2O4S	Jeotgalicoccus	0
C22H29FO4	Bacteroides_eggerthii_DSM20697	0
C19H17ClFN3O5S	Bacteroides_fragilis_T(B)9	0
C12H6Br4O	Verrucomicrobia_Phylum	0
C16H13N3O3	Bacteroides_finegoldii_DSM17565	0
C12H10N2O5	Clostridiaceae	0
C10H7KN6O	Parabacteroides_distasonis_ATCC8503	0
Cl2Hg	Escherichia_coli_BL21(DE3)	0
C25H29Cl3N2	Cetobacterium_somerae	0
C52H98N16O13	Xanthomonas_campestris_pv._vesicatoria_str._85-10	0
C27H28N2O7	Dickeya_dadantii_3937	0
C20H35AuO9PS	Parabacteroides_johnsonii	0
C9H12N2O4S	Enterobacter_cloacae_EcWSU1	0
C21H25ClN2O3	Clostridium	0
C16H16ClN3O4	Erysipelotrichaceae	0
C15H14ClN3O4S	Faecalibacterium_prausnitzii	0
C26H31Cl3F3NO	Acinetobacter_baumannii_TCDC-AB0715	0
C29H36O15	Chromatiaceae	0
C23H28ClN	Peptostreptococcaceae	0
C21H39N7O12	Veillonella_parvula	0
C48H48N4O6S2	Blautia_hansenii_DSM20583	0
C23H32N2O5	Desulfovibrio_desulfuricans	0
C18H18O2	Holdemanella	0
C7H7NO3	Eubacterium_ventriosum_ATCC27560	0
C21H34ClN3O5S	Lactobacillus_reuteri_CF48-3A_BEI_HM-102	0
C15H16N2O6S2	Bifidobacterium_dentium_ATCC_27679	0
C18H20FN5O4	Clostridiales	0
C17H16ClN3O	Bifidobacterium_bifidum_Species_1678	0
C54H92O23	Salmonella_typhimurium_LT2	0
C16H13Cl3N2OS	Xenorhabdus_nematophila_ATCC_19061	0
C6H8N2O8	Lactobacillus_vaginalis_ATCC_49540	0
C20H18NO4+	Ruminococcus_gnavus_ATCC29149	0
C11H12I3NO2	Enterococcus_hirae	0
C14H13N8NaO4S3	Lawsonia	0
C28H28ClNO4S	Sporosarcina	0
C28H38N12O6S	Roseburia_faecis	0
C12H19BrN2O2	Anaerotruncus_colihominis_DSM17241	0
C23H20N2O3S	Dorea_longicatena	0
C7H5NO3S	Enterobacter_sp._638	0
C9H14ClNO3	Lactobacillus_fermentum_CECT_5716	0
C18H37N5O9	Butyricimonas	0
C27H30ClNO10	Bacteroides_stercoris	0
C15H22FN3O6	Rahnella_sp._Y9602	0
C19H25ClN2S	Lactobacillus_gasseri_JV-V03	0
C24H40N8O4	Streptococcus_agalactiae	0
C12H19BrN2O2	Mucispirillum_schaedleri	0
C12H10F3N3O4	Collinsella_intestinalis_DSM13280	0
C19H21FN2O4	Klebsiella_pneumoniae_subsp._rhinoscleromatis	0
C22H24ClFN4O3	Lachnospiraceae_Family	0
C14H13N5O5S2	Bacteroides_acidifaciens	0
C27H29NO10	Enterobacter_cloacae_EcWSU1	0
C21H30O5	Planctomycetia	0
C20H18N6Na2O9S	Tannerella	0
C22H29FO5	Paenalcaligenes_genus	0
C17H17ClO6	Comamonas	0
C26H30ClN3O6	Aeromonas_caviae_Ae398	0
C26H33NO6	Corynebacterium_resistens_DSM_45100	0
C18H33ClN2O5S	Actinobacteria	0
C27H23N5O4	Verrucomicrobiaceae	0
C20H21N	Serratia_odorifera_DSM_4582	0
C16H15N5O7S2	Desulfovibrio_alaskensis_G20	0
C9H9HgNaO2S	Lactonifactor_longoviformis	0
C22H22N6O5S2	Citrobacter	0
C22H19N3O4	Clostridium_scindens	0
C7H7NO3	Desulfovibrio	0
C16H25N3O7S	Clostridium_botulinum_C_str._Eklund	0
C22H28FN3O6S	Bifidobacterium_bifidum_NCIMB_41171	0
C22H24ClN3O5	Dickeya_zeae_Ech1591	0
C28H28ClNO4S	Acinetobacter_haemolyticus_ATCC_19194	0
C14H6O8	Bacteroides_thetaiotaomicron	0
C19H12O8	Subdoligranulum_variabile_DSM15176	0
C7H6O5	Clostridium_leptum	0
C4HF9O3S	Dehalobacterium_n.a.	0
C18H19N3O5S	Sutterella	0
C21H33N3O5S	Bifidobacterium_pseudocatenulatum_DSM_20438	0
C8H6ClF3N2OS	Lactobacillus_jensenii_1153	0
C6H13NO3S	Lactobacillus_amylolyticus_DSM_11664	0
C23H32N6O4S	Lactobacillus_ultunensis_DSM_16047	0
C20H21ClO4	Anaerococcus_hydrogenalis_DSM7454	0
C23H27FN4O3	Corynebacterium_Genus	0
C17H21NO3	Burkholderia_mallei_ATCC_23344	0
C6H8N2O8	Xenorhabdus_bovienii_SS-2004	0
C24H27NO5S	Clostridium_perfringens_CPE_str._F4969	0
C19H16ClFN3NaO5S	Bifidobacterium_pseudocatenulatum_DSM_20438	0
C14H26Cl2N2O7	Alistipes_indistinctus	0
C29H30N6O6	Burkholderia_mallei_ATCC_23344	0
C16H22O4	Pseudoflavonifractor_capillosus_ATCC_29799	0
C20H28Cl3N3O3	Raoultella_terrigena	0
C11H14N4O2	Lactobacillus_brevis_subsp._gravesensis_ATCC_27305	0
C21H20Cl2O3	Alcaligenes	0
C4H4N6O	Roseburia_intestinalis	0
C11H8O2	Eubacterium	0
C21H20O9	Providencia_alcalifaciens_DSM30120	0
C18H14F3N3O4S	Streptococcus_parasanguinis_ATCC_15912	0
C8H15N7O2S3	Raoultella_terrigena	0
C22H31ClN4O7S2	Intestinimonas	0
C19H20ClNO4	Alcaligenaceae	0
C24H32N2O9	Lactobacillus_reuteri_CF48-3A_BEI_HM-102	0
C28H41N3O3	Acetobacter	0
C10H20N2S4	Shigella	0
C75H70N6O6	Dorea_formicigenerans_ATCC27755	0
C32H40ClNO4	Bacteroides_ovatus	0
C25H38O5	Neisseriaceae	0
C27H42ClNO2	Lactobacillus_acidophilus_ATCC_4796	0
C19H24N6O5S2	Enterobacter_cancerogenus_ATCC35316	0
C14H9ClF3NO2	Lactonifactor	0
C27H29NO10	Escherichia_coli_BL21(DE3)	0
C12H15N3O2S	Clostridium_butyricum_E4	0
C25H29I2NO3	Enterococcus_faecalis_(Streptococcus_faecalis)	0
C43H74N2O14	Salmonella_enterica_subsp._enterica_serovar_Typhimurium_Subspecies	0
Cr	Streptococcus_parasanguinis_ATCC_15912	0
C8H15N3O7	Enterobacter_cloacae	0
C24H28N2O5	Parabacteroides_distasonis	0
C15H12O4	Bacteroides_vulgatus_ATCC8482	0
C26H27N5O2	Clostridium_asparagiforme_DSM15981	0
C8H17NO5	Peptoniphilus_sp._oral_taxon_375	0
C19H12O6	Corynebacterium_striatum_ATCC_6940	0
C28H38N12O6S	Bacteroidetes	0
C22H28N2O11	Deltaproteobacteria	0
C27H33N3O6S	Butyrivibrio	0
C19H25ClN2S	Pantoea_ananatis_LMG_5342	0
C18H16Cl3N3O3S	Coriobacterium_glomerans_PW2	0
C38H84N10O34S5	Lactobacillus_acidophilus_ATCC_4796	0
C12H10N2O5	Eggerthella_sp._Species_84111	0
C20H9Br2HgNa2O6	Cetobacterium	0
C15H20O6	Chryseobacterium	0
C13H18ClN3O4S2	Pseudomonas_syringae_pv._morsprunorum_str._M302280	0
C14H10O3	Clostridium_hathewayi_DSM13479	0
C10H19O6PS2	Enterococcus	0
C15H10O5	Bacillus_coahuilensis_m4-4	0
C13H12F2N6O	Eubacterium_ventriosum_ATCC27560	0
C20H40N6O8S	Coriobacteriia	0
C21H23N3OS	Citrobacter_freundii	0
C12H13NO2	Parabacteroides_merdae_ATCC43184	0
C41H67NO15	Pseudoflavonifractor_capillosus_ATCC_29799	0
C38H69NO13	Bifidobacterium_adolescentis_ATCC_15703	0
C24H24ClN3O6S	Agrobacterium_tumefaciens_F2	0
C14H9N4NaO5	Streptococcus_salivarius	0
C12H19BrN2O2	Snodgrassella_alvi	0
C19H24N6O5S2	Parabacteroides_distasonis_ATCC8503	0
C6H9N3O3	Lactobacillales_Order	0
C21H45N3	Bifidobacteriales	0
C6H8N2O2S	Amphibacillus	0
C21H20O10	Escherichia_coli	0
C14H10O3	Jeotgalicoccus	0
C24H21F2NO3	Actinomyces_sp._oral_taxon_17_	0
C22H21N8O8PS4	Oscillibacter	0
C48H72O14	Flavobacteria	0
C10H12N2O5S	Bifidobacterium_longum_subsp._Infantis_CCUG52486	0
C21H39N7O12	Clostridiales_incertae_sedis	0
C12H8O4	Photorhabdus_luminescens_subsp._laumondii_TTO1	0
C14H28ClNO6	Cetobacterium	0
C20H28O6	Eubacteriaceae	0
C12H4Cl4O2	Pectobacterium_atrosepticum_SCRI1043	0
C17H20ClNO3	Odoribacter	0
C18H20N2O6	Collinsella	0
C25H29N3O2	Neisseria_elongata_subsp._glycolytica_ATCC_29315	0
C12H10N2O5	Eubacterium_biforme_DSM3989	0
C19H25ClN2S	Neisseriaceae	0
C18H17NO5	Bacteroides_caccae	0
C23H21F7N4O3	Pseudomonas_fluorescens_Species_286	0
C20H23N5O6S	Oxalobacteraceae	0
C25H29N3O2	Pseudomonas_stutzeri_DSM_4166	0
C28H31BrN2O2	Gemella_genus	0
C16H16ClN3O4	Caulobacterales_order	0
C10H12N4O5S	Klebsiella_pneumoniae	0
C48H72O14	Ruminococcus_bromii	0
C18H18F3NO4	Cronobacter_sakazakii	0
C12H15N3O2S	Staphylococcus_aureus	0
C19H21NO4	Streptococcus_salivarius	0
C43H58N4O12	Marvinbryantia_formatexigens_DSM_14469	0
C17H17N7O8S4	Sphingomonas	0
C22H26F3N3OS	Ruminococcus_gnavus	0
C27H28N2O7	Marvinbryantia_formatexigens_DSM_14469	0
C14H12O3	Actinomyces_sp._oral_taxon_17_	0
C23H27N5O7S	Enterobacter_lignolyticus_SCF1	0
C21H22ClN	Bacteroides_stercoris_ATCC43183	0
C10H20N2S4	Bacteroides_caccae_ATCC43185	0
C33H38N4O6	Deferribacter_desulfuricans_SSM1	0
As	Alistipes_indistinctus	0
C18H27N3O6S	Odoribacter	0
C7H7NO3	Faecalibacterium_prausnitzii	0
C17H16F6N2O	Ruminococcus_torques_ATCC27756	0
C24H42O21	Bifidobacterium_bifidum_NCIMB_41171	0
C15H23N3O4S	Serratia_sp._AS12	0
C48H48N4O6S2	Candidatus_Odyssella	0
C20H25ClN2O5	Proteus_penneri_ATCC35198	0
C19H22F2N4O3	Parabacteroides_merdae_ATCC43184	0
C22H22N6O5S2	Bifidobacterium_longum_subsp._Infantis_CCUG52486	0
C31H33F2N4O11P	Raoultella_terrigena	0
C27H34I2N4	Bacteroides_fragilis_T(B)9	0
C19H24ClN3O	Porphyromonadaceae	0
C16H13N3O3	Collinsella_intestinalis_DSM13280	0
C27H29N5O6S	Campylobacter_gracilis_RM3268	0
C22H19ClO3	Enterobacter_cloacae_subsp._cloacae_ATCC_13047	0
C23H27Cl2N3O2	Akkermansia_muciniphila_ATCC_BAA-835	0
C44H76N4O10S2	Firmicutes	0
C19H15ClN2O4	Xanthomonas_campestris_pv._vesicatoria_str._85-10	0
C4H4N6O	Dialister	0
C23H45N5O14	Porphyromonas_uenonis_60-3	0
C24H30O3	Aeromonas_caviae_Ae398	0
C22H29FO5	Dickeya_dadantii_Ech586	0
C10H7KN6O	Butyricimonas	0
C29H33ClN2O2	Eubacterium_rectale	0
C19H12O6	Enterococcus_hirae	0
C22H28FN3O6S	Enterococcus_casseliflavus_EC1_	0
C32H40ClNO4	Lactobacillus_acidophilus_ATCC_4796	0
C18H18O2	Corynebacterium_lipophiloflavum_DSM_44291	0
C16H14O3	Firmicutes	0
Pb	Listeria_seeligeri_FSL_N1-067	0
C18H17NO5	Clostridium_perfringens_CPE_str._F4969	0
C23H27FN4O2	Lactobacillus_plantarum_Species_1578	0
C26H35NO7	Bifidobacterium_longum_subsp._infantis	0
C19H25ClN2S	Odoribacter	0
C16H15N5O7S2	Desulfovibrio_desulfuricans	0
C36H60N2O8S	Blautia_obeum	0
C27H29NO11	Dickeya_zeae_Ech1591	0
C22H27Cl3N2OS	Olsenella_uli_DSM_7084	0
C12H19Cl3O8	Enterobacteriaceae	0
C10H7Cl2N3O	Anaerococcus_hydrogenalis_DSM7454	0
C42H70O12	Clostridium_perfringens_E_str._JGS1987	0
C4H11N5	Nitrospira	0
C17H18F3NO	Lactobacillus	0
C10H16N6S	Peptoniphilus_sp._oral_taxon_375	0
C19H21ClF3NO2	Slackia_exigua_ATCC_700122	0
C19H20ClN3	Intestinimonas	0
C46H54N6O8S2	Gilliamella_apicola	0
C15H12N2O2	Escherichia_coli_ATCC_25922	0
C15H16O2	Eubacterium_limosum_KIST612	0
C16H16N4O8S	Clostridium_ramosum_DSM1402	0
C23H32N6O4S	Corynebacterium_striatum_ATCC_6940	0
C13H18Cl2N2O2	Flavobacteria	0
C19H18Cl2N2O4	Ruminococcus_sp._SR1/5	0
C17H21ClFN3O4	Vibrio	0
C18H22Cl2N2	Erwinia_amylovora_ATCC_49946	0
C14H13N8NaO4S3	Serratia_marcescens	0
Pb	Serratia_proteamaculans_568	0
C18H14N4O5S	Olsenella_uli_DSM_7084	0
C15H14N4O	Bifidobacterium_adolescentis_ATCC_15703	0
C30H41N3O10S2	Escherichia_coli_Nissle_1917	0
C6H12NNaO3S	Proteobacteria	0
C20H22N8O5	Escherichia	0
C10H12N2O5S	Dorea_formicigenerans_ATCC27755	0
C15H16ClN3O5S	Eubacteriaceae	0
C22H24ClFN4O3	Streptococcus_thermophilus	0
C24H21F2NO3	Saccharibacteria	0
C5H9Cl2N3O2	Klebsiella_pneumoniae	0
C6H9N3O3	Slackia_equolifaciens	0
C27H29NO10	Acidobacteria	0
C47H51NO14	Dickeya_dadantii_Ech703	0
C15H10O4	Lactobacillus_acidophilus_ATCC_4796	0
C15H14ClN3O4S3	Clostridiales_bacterium_Species_n.a.	0
C5H9Cl2N3O2	Eubacterium	0
C17H16ClN3O	Planococcaceae	0
C23H36N4O10S2	Bacteroides_sp._Species_816	0
C28H38N6O11S	Granulicatella_elegans_ATCC_700633	0
C21H45N3	Bacilli_Class	0
C25H30N2O5	Coprococcus	0
C7H5NO3S	Streptococcus_parasanguinis	0
C19H25F3N2O6	Pseudomonas_aeruginosa_NCGM2.S1	0
C7H11ClN2O2S	Victivallis_vadensis_ATCC_BAA-548	0
C20H21ClO4	Serratia_proteamaculans_568	0
C19H18Cl2N3NaO6S	Citrobacter	0
C17H17ClF6N2O	Neisseria_mucosa_ATCC_25996	0
C18H19Cl2NO4	Adlercreutzia_equolifaciens	0
C27H42ClNO2	Clostridium_hathewayi_DSM13479	0
C19H18Cl2N2O4	Hippea_maritima_DSM_10411	0
C22H25Cl2N3O	Enterobacter_cloacae_subsp._cloacae_NCTC_9394	0
C16H14F3N5O	Klebsiella_pneumoniae_342	0
C11H12N2O2S	Bacteroides_fragilis_T(B)9	0
C15H16N2O6S2	Bacteroides_dorei_DSM17855	0
C22H28Cl2F3N3OS	Bifidobacterium_pseudocatenulatum_DSM_20438	0
Cl2Hg	Bacteroides_finegoldii_DSM17565	0
C19H15NO6	Staphylococcus_aureus	0
C4H3FN2O2	Bacteroides_finegoldii_DSM17565	0
C8H15N3O7	Raphidiopsis_brookii_D9	0
C15H21N3O3S	Bifidobacterium_breve	0
C12H11N2NaO3	Enterococcus_faecalis_(Streptococcus_faecalis)	0
C17H20FN3O3	Neisseria_mucosa_ATCC_25996	0
C16H18N2O4S	Oscillospira	0
C21H23N2NaO6S	Veillonella_dispar_ATCC_17748	0
C12H8O4	Streptococcaceae	0
C10H12O	Cetobacterium	0
C18H22Cl2N2	Enterobacter_lignolyticus_SCF1	0
C21H26BrNO3	Deferribacter_desulfuricans_SSM1	0
C13H12F2N6O	Mycoplasma_hyorhinis	0
C22H25ClN2O8	Escherichia_albertii_TW07627	0
C3H6N6	Xenorhabdus_nematophila_ATCC_19061	0
C25H29I2NO3	Bacteroides_finegoldii_DSM17565	0
Ag	Pantoea_sp._At-9b	0
C19H18ClF2N3O3	Clostridium_cocleatum	0
C14H13N5O5S2	Propionibacterium_acnes_SK182B-JCVI	0
C22H25N5O2	Odoribacter_splanchnicus	0
C35H35NO12	Salmonella_typhimurium_LT2	0
C22H22N6O5S2	Pantoea_ananatis_LMG_5342	0
C66H76Cl3N9O24	Morganella_morganii	0
C9H12N2O4S	Catabacteriaceae	0
C25H29Cl3N2	Capnocytophaga	0
C10H13N3O5S	Clostridium_botulinum_BKT015925	0
C3H7O4P	Ruminococcus_bromii	0
Ag	Lactococcus_garvieae	0
C27H44O	Bacillus	0
C8H10O2	Allobaculum	0
C23H27FN4O3	Bifidobacterium_dentium_ATCC_27679	0
C28H44ClNO3S	Pseudomonas_aeruginosa	0
C22H25ClN2O8	Clostridium_symbiosum_ATCC1494_	0
C12H17NO3	Fusobacterium	0
C23H32N2O5	Peptostreptococcus_stomatis_DSM_17678	0
C11H12I3NO2	Planococcaceae	0
C20H21N	Dorea_longicatena	0
C17H17ClO6	Odoribacter	0
C21H34O5	Bifidobacterium_longum_(Bifidobacterium_infantis,_Bifidobacterium_suis)	0
C17H20FN3O3	Lacrimispora_sphenoides_Species_n.a.	0
C28H34Cl2F2N2O	Porphyromonadaceae	0
C12H13ClN4	Parabacteroides_distasonis_ATCC8503	0
C14H19NO2	Verrucomicrobia_Phylum	0
C66H75Cl2N9O24	Enterococcus_faecalis_(Streptococcus_faecalis)	0
C25H38O5	Campylobacter_hominis_ATCC_BAA-381	0
C10H12N4O3S	Oxalobacteraceae	0
C10H12N2O5S	Erysipelotrichaceae	0
C20H12	Johnsonella	0
C8H13N3O4S	Providencia_rettgeri_DSM1131	0
C23H26N2O5S	Intestinimonas	0
C22H26ClN3O4S	Chloro铿俥xi	0
C12H17N3O4S	Dehalobacterium_n.a.	0
C18H14Cl4N4O4	Xanthomonas_campestris_pv._vesicatoria_str._85-10	0
C17H20N4S	Clostridium_perfringens_E_str._JGS1987	0
C23H29N3O2S2	Clostridium_perfringens_E_str._JGS1987	0
C10H12O	Slackia_isoflavoniconvertens	0
C24H30ClNO4	Victivallis_vadensis_ATCC_BAA-548	0
C43H58N4O12	Klebsiella_pneumoniae	0
C62H111N11O12	Burkholderia_vietnamiensis_G4	0
C19H18ClF2N3O3	Blautia_obeum	0
C21H20O12	Lactobacillus_sp.	0
C15H17FN4O3	Allobaculum	0
C29H36O15	Bacillales	0
C43H58N4O12	Proteobacteria	0
C18H30ClNO3	Staphylococcus	0
C13H9NOSe	Fusobacterium_nucleatum_subsp._polymorphum_ATCC_10953	0
C7H14N2O2S	Ruminococcus_flavefaciens_FD-1	0
C17H13ClFN3O	Candidatus_Odyssella	0
C21H20Cl2O3	Barnesiella	0
C21H26Cl2F3N3S	Clostridium_hathewayi_DSM13479	0
C20H28Cl3N3O3	Mycoplasma_hyorhinis	0
C17H17ClO6	Dickeya_zeae_Ech1591	0
C22H26F3N3OS	Allobaculum	0
C16H18FN3O3	Aeromonas	0
C12H22O11	Peptostreptococcaceae	0
C48H48N4O6S2	Clostridium_clariflavum_DSM_19732	0
C23H28ClN	Enterococcus_casseliflavus	0
